Order_ID,Order_Date,Order_Status,CustomerID,Gender,Age,City,Country,Subscription Status,Category,Item_Purchased,Quantity,Purchase_Amount,Discount Applied,Shipping_Cost,Payment Method,Previous Purchases,Frequency of Purchases,Ship_Mode,Review Rating
408-5163366-7435511,4/28/2022,Shipped,,Female,42,Mazyr,Belarus,No,Home & Kitchen,Knife Set,9,647.66,No,316.36,PayPal,4,Bi-Weekly,Express,4.6
408-2178332-3281104,4/28/2022,Shipped,,Female,60,Iguala de la Independencia,Mexico,No,Home & Kitchen,Knife Set,3,307.75,No,317.53,Cash,25,Every 3 Months,Express,3.2
405-6988105-5835502,4/28/2022,Shipped,,Female,21,Waterloo,United States,No,Sports,Football,3,630.37,No,243.23,PayPal,3,Bi-Weekly,Standard,4.1
404-9439856-0349915,4/28/2022,Shipped,,Female,69,Nakhon Sawan,Thailand,No,Home & Kitchen,Cookware Set,3,589.18,No,315.87,Venmo,47,Fortnightly,Express,3.9
171-3298139-6227543,4/28/2022,Shipped - Delivered to Buyer,,Female,40,Iringa,Tanzania,No,Home & Kitchen,Cookware Set,3,214,No,301.91,Bank Transfer,41,Bi-Weekly,Express,3
403-6679899-7266723,4/28/2022,Shipped,,Female,31,Zwolle,Netherlands,No,Toys,Lego Set,3,283.76,No,149.35,Venmo,28,Every 3 Months,Express,3.6
405-3296680-2092303,4/28/2022,Shipped,,Female,44,Kandy,Sri Lanka,No,Toys,Toy Car,3,661.12,No,273.56,Debit Card,49,Every 3 Months,Express,4.6
408-6148691-7042763,4/28/2022,Shipped,,Female,48,Conselheiro Lafaiete,Brazil,No,Beauty,Lipstick,3,677.27,No,369,Bank Transfer,7,Fortnightly,Standard,4.5
404-3276446-1785157,4/28/2022,Shipped,16835,Female,32,Daugavpils,Latvia,No,Sports,Cricket Bat,2,601.83,No,116.58,Bank Transfer,22,Monthly,Express,3.2
403-7336195-5877953,4/28/2022,Shipped - Delivered to Buyer,16835,Female,42,Kuqa,China,No,Beauty,Face Wash,2,307.73,No,141.82,Venmo,34,Monthly,Express,4.9
403-8521833-8168337,4/28/2022,Shipped - Delivered to Buyer,16835,Female,27,Magelang,Indonesia,No,Sports,Cricket Bat,6,553.55,No,224.42,Debit Card,5,Bi-Weekly,Same Day,5
403-5129990-6638739,4/28/2022,Cancelled,16835,Female,69,Santa Rosa,Argentina,No,Home & Kitchen,Vacuum Cleaner,3,342.07,No,297.51,Cash,15,Bi-Weekly,Same Day,3.8
402-2957518-9575511,4/28/2022,Shipped - Delivered to Buyer,16835,Female,67,Lowell,United States,No,Books,Comics,6,424.1,No,232.98,Bank Transfer,26,Weekly,Standard,3.4
403-6318420-7385911,4/28/2022,Cancelled,15235,Female,41,Jawhar,Somalia,No,Sports,Cricket Bat,6,342.54,No,53.23,Bank Transfer,3,Fortnightly,Express,3.8
402-6594458-1659525,4/28/2022,Shipped - Delivered to Buyer,15235,Female,46,Gresham,United States,No,Books,Novel,4,379.89,No,259.62,Credit Card,42,Quarterly,Same Day,3.2
402-7133979-6284333,4/28/2022,Shipped,15235,Female,47,Algeciras,Spain,No,Beauty,Perfume,6,542.71,No,81.88,Venmo,1,Monthly,Express,4.7
408-0577260-1805964,4/28/2022,Shipped,15235,Female,33,Nsukka,Nigeria,No,Clothing,T-Shirt,12,689.86,No,97.13,PayPal,20,Every 3 Months,Standard,4.5
404-7682890-6502761,4/28/2022,Shipped,15235,Female,51,Nguru,Nigeria,No,Books,Biography,6,389.68,No,414.47,PayPal,39,Monthly,Express,3.3
404-4292755-4736303,4/28/2022,Shipped,13576,Female,26,North Charleston,United States,No,Sports,Cricket Bat,1,295.16,No,139.22,Credit Card,24,Fortnightly,Standard,3.9
405-8213737-9674764,4/28/2022,Shipped,13576,Female,22,Balkanabat,Turkmenistan,No,Home & Kitchen,Vacuum Cleaner,60,377.35,No,326.56,Bank Transfer,49,Quarterly,Same Day,3.6
406-4393128-5629912,4/28/2022,Shipped,13576,Female,49,San Buenaventura,United States,No,Toys,Toy Car,24,423.91,No,90.97,Venmo,7,Bi-Weekly,Standard,2.8
408-3104914-9490754,4/28/2022,Shipped,13576,Female,58,Manzanillo,Mexico,No,Books,Biography,4,586.24,No,495.75,Venmo,13,Every 3 Months,Standard,4.3
406-1842397-6510706,4/28/2022,Shipped,13576,Female,70,Pemba,Mozambique,No,Toys,Lego Set,4,350.85,No,110.36,Cash,2,Weekly,Standard,3.5
171-5187862-8564334,4/28/2022,Shipped,13576,Female,32,VÃ³los,Greece,No,Sports,Cricket Bat,5,647.22,No,380.67,Debit Card,4,Weekly,Express,4.2
404-9523950-5697151,4/28/2022,Shipped,13576,Female,62,Inglewood,United States,No,Toys,Puzzle,5,451.13,No,355.32,Debit Card,17,Quarterly,Standard,4.6
404-8540214-8125160,4/28/2022,Shipped,13576,Female,52,Noyabrâ€™sk,Russia,No,Sports,Basketball,1,605.16,No,219.9,PayPal,43,Bi-Weekly,Standard,2.6
403-6883797-3182753,4/28/2022,Shipped - Delivered to Buyer,13576,Female,23,Yenangyaung,Burma,No,Home & Kitchen,Vacuum Cleaner,1,671.46,No,342.59,PayPal,6,Monthly,Standard,3.4
406-7365128-0756336,4/28/2022,Shipped,13576,Female,26,Manzini,Swaziland,No,Home & Kitchen,Blender,1,210.58,No,499.4,PayPal,46,Quarterly,Express,3.1
405-7746717-3433122,4/28/2022,Shipped - Delivered to Buyer,13576,Female,58,Pompano Beach,United States,No,Toys,Doll,2,691.92,No,376.49,Debit Card,7,Bi-Weekly,Standard,3.6
408-6096559-3389101,4/28/2022,Shipped,,Female,26,Centennial,United States,No,Home & Kitchen,Knife Set,1,447.75,No,350.87,Debit Card,34,Fortnightly,Standard,4.2
404-9621364-6708356,4/28/2022,Shipped,,Female,54,West Palm Beach,United States,No,Clothing,Jeans,1,358.62,No,455.32,PayPal,21,Every 3 Months,Express,3.6
407-6199504-4778758,4/28/2022,Shipped,,Female,66,Mzuzu,Malawi,No,Home & Kitchen,Knife Set,1,536.93,No,53.24,Venmo,13,Bi-Weekly,Same Day,3.6
403-6512111-6497925,4/28/2022,Shipped,,Female,60,Bouira,Algeria,No,Books,Novel,1,511.3,No,157.39,Debit Card,33,Bi-Weekly,Standard,3
405-1764324-9333168,4/28/2022,Shipped,,Female,32,Garanhuns,Brazil,No,Sports,Cricket Bat,4,480.73,No,224.92,Bank Transfer,24,Bi-Weekly,Same Day,2.5
408-7605245-4309903,4/28/2022,Shipped,,Female,48,Everett,United States,No,Sports,Basketball,1,636.53,No,315.31,Bank Transfer,4,Annually,Express,4
405-1919559-4711523,4/28/2022,Shipped - Delivered to Buyer,18011,Female,69,Santa Fe,United States,No,Toys,Lego Set,4,566.94,No,89.39,Cash,5,Bi-Weekly,Standard,4.1
408-8050115-0779557,4/28/2022,Shipped,18011,Female,64,Qingnian,China,No,Electronics,Laptop,1,213.49,No,122.89,Credit Card,11,Weekly,Same Day,4.9
407-2085563-2773932,4/28/2022,Shipped - Delivered to Buyer,18011,Female,56,Richmond,United States,No,Beauty,Face Wash,4,382.15,No,264.71,Bank Transfer,20,Annually,Standard,4
407-5605457-2782714,4/28/2022,Cancelled,18011,Female,22,David,Panama,No,Electronics,Laptop,2,340.83,No,240.27,PayPal,28,Quarterly,Same Day,3.5
171-4400788-8911549,4/28/2022,Shipped,18011,Female,46,Milagro,Ecuador,No,Home & Kitchen,Cookware Set,1,359.05,No,466.96,PayPal,43,Monthly,Standard,3.2
404-8999662-5943548,4/28/2022,Shipped,18011,Female,24,Bataysk,Russia,No,Beauty,Face Wash,1,336.1,No,55.63,Venmo,10,Every 3 Months,Express,2.8
405-9658159-6439516,4/28/2022,Cancelled,18011,Female,47,Hailun,China,No,Books,Notebook,1,392.28,No,181.4,Venmo,26,Every 3 Months,Standard,3.5
406-6604176-4397923,4/28/2022,Shipped,18011,Female,62,Lichinga,Mozambique,No,Books,Biography,1,637.53,No,199.78,Bank Transfer,29,Monthly,Standard,3.1
406-5697404-4126712,4/28/2022,Shipped,18011,Female,34,Kandi,Benin,No,Clothing,Sweater,2,328.95,No,217.02,Bank Transfer,35,Quarterly,Express,3.3
405-3587608-3685961,4/28/2022,Shipped - Delivered to Buyer,18011,Female,50,Dali,China,No,Beauty,Moisturizer,1,555.35,No,264.05,Cash,23,Bi-Weekly,Standard,4.6
404-2313510-8753132,4/28/2022,Shipped - Delivered to Buyer,18011,Female,29,Clovis,United States,No,Electronics,Camera,1,691.63,No,340.7,Bank Transfer,15,Quarterly,Same Day,4.9
171-2099308-6005156,4/28/2022,Shipped,18011,Female,68,Tieli,China,No,Books,Novel,3,337.13,No,139.31,Credit Card,46,Annually,Standard,3.4
408-6804335-3039538,4/28/2022,Shipped,18011,Female,52,Ipiales,Colombia,No,Sports,Tennis Racket,1,657.41,No,103.52,Bank Transfer,14,Bi-Weekly,Standard,3.5
408-9023250-5291526,4/28/2022,Shipped - Returned to Seller,18011,Female,29,Catanduva,Brazil,No,Books,Novel,4,625.6,No,78.65,Cash,17,Every 3 Months,Express,4.8
402-6697165-3536368,4/28/2022,Shipped,18011,Female,22,The Woodlands,United States,No,Home & Kitchen,Cookware Set,1,404.49,No,360.76,Cash,9,Weekly,Standard,2.7
403-8086324-7503500,4/28/2022,Shipped - Delivered to Buyer,18011,Female,62,Szombathely,Hungary,No,Books,Notebook,1,671.03,No,381.63,Venmo,13,Fortnightly,Express,3.4
407-0609945-5169927,4/28/2022,Shipped - Delivered to Buyer,18011,Female,69,Pottstown,United States,No,Books,Novel,1,620.58,No,287.5,Bank Transfer,20,Monthly,Same Day,3.5
171-0966996-3200340,4/28/2022,Shipped,18011,Female,48,Heihe,China,No,Books,Comics,1,414.62,No,344.33,Bank Transfer,39,Quarterly,Standard,3.7
404-8544035-6595561,4/28/2022,Shipped,18011,Female,66,Siem Reap,Cambodia,No,Books,Biography,4,694.16,No,476.27,Bank Transfer,50,Quarterly,Same Day,3.3
404-6240949-2553167,4/28/2022,Shipped - Delivered to Buyer,18011,Female,42,Szolnok,Hungary,No,Electronics,Headphones,1,578.63,No,412.25,Bank Transfer,21,Bi-Weekly,Same Day,2.9
171-0682801-2017135,4/28/2022,Shipped,18011,Female,50,Sergiyev Posad,Russia,No,Beauty,Moisturizer,6,372.74,No,326.92,Bank Transfer,3,Weekly,Express,3.9
171-4477015-2708348,4/28/2022,Shipped,18011,Female,32,Tumbes,Peru,No,Home & Kitchen,Vacuum Cleaner,1,217.08,No,183.27,PayPal,9,Fortnightly,Standard,2.7
404-9117259-2548337,4/28/2022,Shipped,18011,Female,51,San Rafael,Argentina,No,Clothing,Jacket,1,538.44,No,344.91,Cash,29,Bi-Weekly,Express,4.3
171-6966870-2049121,4/28/2022,Shipped,18011,Female,27,Matagalpa,Nicaragua,No,Home & Kitchen,Knife Set,14,348.98,No,157.22,Bank Transfer,42,Weekly,Standard,3
402-4651778-4259505,4/28/2022,Shipped,18011,Female,43,TÃºxpam de RodrÃ­guez Cano,Mexico,No,Books,Biography,1,546.17,No,326.41,Debit Card,41,Fortnightly,Same Day,5
407-3240699-2080365,4/28/2022,Cancelled,18011,Female,48,Leninsk-Kuznetskiy,Russia,No,Toys,Puzzle,1,335.91,No,306.6,Debit Card,17,Monthly,Same Day,2.7
403-7688029-3506706,4/28/2022,Shipped,18011,Female,62,SoubrÃ©,CÃ´te Dâ€™Ivoire,No,Electronics,Laptop,5,541.06,No,440.03,PayPal,20,Annually,Standard,4.7
403-3588949-9453135,4/28/2022,Shipped,18011,Female,65,Jacksonville,United States,No,Electronics,Camera,6,616.7,No,215.46,Credit Card,18,Bi-Weekly,Express,4.6
404-5918512-8733937,4/28/2022,Shipped - Delivered to Buyer,13090,Female,50,Karamay,China,No,Sports,Basketball,12,297.95,No,408.7,PayPal,7,Monthly,Same Day,3.2
171-7677156-3597933,4/28/2022,Shipped - Delivered to Buyer,13090,Female,60,KaposvÃ¡r,Hungary,No,Electronics,Camera,16,318.21,No,196.58,Bank Transfer,47,Fortnightly,Express,4.3
406-3536411-9751506,4/28/2022,Shipped,13090,Female,19,Mopti,Mali,No,Toys,Puzzle,24,455.92,No,499.12,Bank Transfer,2,Bi-Weekly,Standard,4.6
404-5569076-6477951,4/28/2022,Shipped,13090,Female,21,Trincomalee,Sri Lanka,No,Electronics,Headphones,24,398.11,No,95.03,Debit Card,25,Quarterly,Standard,4.9
402-1500350-9807568,4/28/2022,Cancelled,15694,Female,19,Broken Arrow,United States,No,Beauty,Lipstick,8,280.06,No,318.99,Venmo,26,Annually,Same Day,3.8
408-1798845-9406769,4/28/2022,Shipped - Delivered to Buyer,15694,Female,46,Burlington,United States,No,Electronics,Headphones,4,308.02,No,321.3,Debit Card,2,Weekly,Express,2.6
407-6014076-6959530,4/28/2022,Shipped,15694,Female,21,Nehe,China,No,Sports,Basketball,12,358.49,No,475.44,Venmo,45,Bi-Weekly,Same Day,4.7
408-9910405-8432301,4/28/2022,Shipped - Delivered to Buyer,15694,Female,26,Kyzyl,Russia,No,Books,Biography,36,516.9,No,229.54,Bank Transfer,9,Bi-Weekly,Express,4.1
405-1970534-0847521,4/28/2022,Shipped,15694,Female,50,Mascara,Algeria,No,Books,Comics,12,342.15,No,447.8,Venmo,1,Weekly,Standard,3.7
408-0241704-3949145,4/28/2022,Shipped - Delivered to Buyer,15694,Female,43,Oktyabrâ€™skiy,Russia,No,Books,Comics,8,633.65,No,444.5,PayPal,4,Bi-Weekly,Express,3
408-0241704-3949145,4/28/2022,Shipped - Delivered to Buyer,17850,Female,61,Birnin Kebbi,Nigeria,No,Electronics,Smartphone,6,251.82,No,464.43,Debit Card,31,Quarterly,Standard,4.7
404-7089451-7537963,4/28/2022,Shipped,17850,Female,63,An NuhÅ«d,Sudan,No,Beauty,Lipstick,6,487.77,No,442.99,Credit Card,21,Every 3 Months,Same Day,4.7
171-0066199-7241921,4/28/2022,Shipped - Delivered to Buyer,17850,Female,46,EstelÃ­,Nicaragua,No,Home & Kitchen,Blender,4,463.46,No,237.13,Debit Card,32,Fortnightly,Standard,4
403-7801558-7756352,4/28/2022,Cancelled,17850,Female,63,Barletta,Italy,No,Books,Novel,2,664.8,No,323.38,Venmo,16,Weekly,Express,2.6
403-7801558-7756352,4/28/2022,Cancelled,17850,Female,23,Trento,Italy,No,Toys,Lego Set,6,379.09,No,245.51,Credit Card,34,Fortnightly,Standard,3
403-3833371-4185950,4/28/2022,Shipped,17850,Female,57,Escuintla,Mexico,No,Clothing,Sweater,6,256.34,No,172.31,Venmo,40,Bi-Weekly,Express,3.3
405-3051028-7888319,4/28/2022,Shipped,17850,Female,57,Escuintla,Guatemala,No,Toys,Puzzle,6,493.68,No,302.32,Cash,4,Every 3 Months,Standard,3.4
405-2954233-0885114,4/28/2022,Shipped - Delivered to Buyer,17850,Female,33,West Covina,United States,No,Clothing,Jacket,6,404.69,No,289.78,Cash,3,Quarterly,Express,4
407-3051875-5620359,4/28/2022,Shipped,17850,Female,57,Kogon,Uzbekistan,No,Books,Novel,6,285.67,No,267.86,Bank Transfer,28,Bi-Weekly,Same Day,2.6
407-7801903-2094711,4/28/2022,Shipped,17850,Female,55,RÃ¢mnicu VÃ¢lcea,Romania,No,Electronics,Camera,2,471.62,No,158.52,Credit Card,43,Every 3 Months,Standard,3.4
402-7419795-8832343,4/28/2022,Shipped,17850,Female,65,Koszalin,Poland,No,Books,Novel,2,634.06,No,277.14,Cash,20,Annually,Same Day,4.4
405-6568450-2416345,4/28/2022,Shipped - Delivered to Buyer,17850,Female,60,Obninsk,Russia,No,Beauty,Lipstick,4,603.69,No,250.06,Venmo,40,Every 3 Months,Same Day,4.7
402-0098691-9703546,4/28/2022,Shipped,17850,Female,52,Shinyanga,Tanzania,No,Clothing,Jacket,6,450.78,No,387.18,Venmo,34,Every 3 Months,Standard,4.5
405-1585172-0548305,4/28/2022,Shipped,17850,Female,34,Turlock,United States,No,Sports,Football,6,672.01,No,50.17,Bank Transfer,11,Every 3 Months,Express,2.9
408-3345323-2587537,4/28/2022,Shipped,17850,Female,33,VÃ¤sterÃ¥s,Sweden,No,Sports,Cricket Bat,6,611.25,No,202.64,Cash,26,Quarterly,Same Day,4.2
406-7477112-7109125,4/28/2022,Cancelled,17850,Female,58,Chapayevsk,Russia,No,Electronics,Camera,6,329.1,No,466.52,Cash,29,Bi-Weekly,Same Day,4.1
406-3415156-5607512,4/28/2022,Shipped - Delivered to Buyer,17850,Female,35,Louangphabang,Laos,No,Sports,Tennis Racket,6,627.22,No,143.55,Bank Transfer,47,Weekly,Express,4.4
407-6292311-8601959,4/28/2022,Shipped - Returned to Seller,17850,Female,68,Ilebo,Congo (Kinshasa),No,Home & Kitchen,Cookware Set,6,400.58,No,109.54,Venmo,48,Fortnightly,Same Day,4.7
408-8649090-1325947,4/28/2022,Shipped,17850,Female,58,Golmud,China,No,Books,Comics,4,347.46,No,278.77,Cash,29,Bi-Weekly,Standard,3.1
405-9749216-4056336,4/28/2022,Shipped,17850,Female,34,Apucarana,Brazil,No,Home & Kitchen,Blender,6,484.81,No,339.43,Bank Transfer,14,Monthly,Same Day,2.7
403-2251997-0722715,4/28/2022,Shipped,17850,Female,47,Daly City,United States,No,Sports,Basketball,6,232.57,No,423.4,Cash,40,Every 3 Months,Express,4.6
402-0045570-4848362,4/28/2022,Shipped,17850,Female,35,Eau Claire,United States,No,Clothing,Jeans,6,522.14,No,90.23,Venmo,4,Weekly,Express,4.4
407-8994270-8534716,4/28/2022,Shipped - Delivered to Buyer,17850,Female,34,Pardubice,Czechia,No,Beauty,Face Wash,4,387.36,No,461.46,Bank Transfer,37,Weekly,Express,4.6
402-0366829-0294724,4/28/2022,Shipped - Delivered to Buyer,17850,Female,36,Ratchaburi,Thailand,No,Books,Notebook,2,679.31,No,159.98,Credit Card,47,Bi-Weekly,Express,4.9
407-0954721-9675544,4/28/2022,Cancelled,17850,Female,23,Elista,Russia,No,Books,Biography,6,338.58,No,420.61,Venmo,1,Quarterly,Same Day,4
404-9979811-1204333,4/28/2022,Cancelled,17850,Female,68,Taungoo,Burma,No,Electronics,Headphones,6,554.92,No,229.46,Cash,26,Quarterly,Standard,2.9
405-2246990-0777940,4/28/2022,Shipped - Delivered to Buyer,17850,Female,23,Hillsboro,United States,No,Beauty,Lipstick,6,529.08,No,145.46,Debit Card,12,Quarterly,Express,2.6
407-1262717-3125101,4/28/2022,Shipped,17850,Female,57,Kandalaksha,Russia,No,Home & Kitchen,Knife Set,6,599.27,No,338.04,PayPal,16,Fortnightly,Express,4.6
408-0669618-4967534,4/28/2022,Shipped,14741,Female,21,Sandy Springs,United States,No,Home & Kitchen,Knife Set,12,566.82,No,372.19,PayPal,19,Annually,Standard,4.9
171-9916515-6756331,4/28/2022,Shipped,14741,Female,45,Douliu,Taiwan,No,Clothing,Sweater,12,595.07,No,138.34,Credit Card,21,Weekly,Standard,4.3
404-7671334-6514760,4/28/2022,Shipped,14741,Female,37,Coimbra,Portugal,No,Clothing,Jacket,12,627.4,No,247.69,Venmo,15,Weekly,Standard,4.3
406-2867469-8047535,4/28/2022,Shipped,14741,Female,18,Drobeta-Turnu Severin,Romania,No,Beauty,Lipstick,6,633.97,No,77.21,Venmo,9,Annually,Express,4.6
404-6201740-2557903,4/28/2022,Shipped - Delivered to Buyer,14741,Female,55,Longjiang,China,No,Clothing,T-Shirt,6,231.97,No,94.06,Bank Transfer,7,Bi-Weekly,Standard,2.6
403-9794267-8419524,4/28/2022,Shipped - Delivered to Buyer,14741,Female,52,Namur,Belgium,No,Toys,Toy Car,12,630.19,No,204.33,Bank Transfer,47,Quarterly,Same Day,3.1
407-1162074-6756363,4/28/2022,Cancelled,14741,Female,49,Sioux City,United States,No,Clothing,Jacket,12,431.04,No,154.82,PayPal,17,Monthly,Same Day,3.1
402-5875524-0165161,4/28/2022,Shipped,14741,Female,56,Chico,United States,No,Books,Novel,18,241.27,No,268.68,Venmo,46,Fortnightly,Same Day,3.1
402-5875524-0165161,4/28/2022,Shipped,14741,Female,27,Novotroitsk,Russia,No,Books,Comics,24,513.34,No,356.1,Cash,32,Quarterly,Same Day,4.4
402-5787864-2147519,4/28/2022,Shipped,13715,Female,22,Raba,Indonesia,No,Beauty,Face Wash,2,660.68,No,377.96,Cash,34,Annually,Express,4.3
408-6244961-9007541,4/28/2022,Cancelled,13715,Female,18,BagÃ©,Brazil,No,Beauty,Face Wash,12,656.87,No,429.95,Cash,18,Monthly,Standard,3.1
171-5769331-1276350,4/28/2022,Shipped,13715,Female,21,Norwalk,United States,No,Beauty,Perfume,10,414.75,No,383.69,Debit Card,5,Fortnightly,Express,3.1
404-9262046-4015505,4/28/2022,Shipped - Delivered to Buyer,13715,Female,30,Salisbury,United States,No,Beauty,Face Wash,8,586.52,No,329.6,Credit Card,44,Monthly,Express,4.9
405-7757387-2727568,4/28/2022,Shipped - Delivered to Buyer,13715,Female,62,Jurupa Valley,United States,No,Home & Kitchen,Vacuum Cleaner,8,390.17,No,486.97,Bank Transfer,4,Quarterly,Standard,2.9
402-0538923-6372339,4/28/2022,Shipped - Delivered to Buyer,13715,Female,28,Lewisville,United States,No,Clothing,Sweater,12,527.17,No,236.14,Cash,37,Fortnightly,Same Day,3.8
402-0538923-6372339,4/28/2022,Shipped - Delivered to Buyer,13715,Female,66,Derbent,Russia,No,Sports,Basketball,3,495.26,No,470.18,Cash,43,Monthly,Standard,4.2
408-1276142-4174768,4/28/2022,Shipped,13715,Female,66,Suceava,Romania,No,Beauty,Lipstick,3,306.96,No,117.07,Bank Transfer,28,Quarterly,Same Day,3.9
407-3881664-2192312,4/28/2022,Shipped,13715,Female,49,Annecy,France,No,Beauty,Perfume,3,369.52,No,342.35,Cash,36,Monthly,Standard,2.8
402-1344996-1941123,4/28/2022,Shipped,13715,Female,40,Salto,Uruguay,No,Toys,Lego Set,6,544.57,No,262.25,Credit Card,16,Annually,Express,2.6
408-6041849-5066740,4/28/2022,Cancelled,13715,Female,49,Azare,Nigeria,No,Beauty,Perfume,6,289.46,No,331.7,Bank Transfer,38,Every 3 Months,Same Day,3
407-9658439-2113941,4/28/2022,Shipped,13715,Female,19,Lahad Datu,Malaysia,No,Toys,Toy Car,6,672.59,No,411.45,Bank Transfer,37,Fortnightly,Standard,2.7
405-1309020-7142734,4/28/2022,Shipped - Returned to Seller,13715,Female,24,Åžaâ€˜dah,Yemen,No,Home & Kitchen,Cookware Set,6,289.3,No,481.17,Cash,9,Bi-Weekly,Express,2.8
405-5875412-0371502,4/28/2022,Shipped - Delivered to Buyer,13715,Female,31,Assab,Eritrea,No,Home & Kitchen,Blender,10,488.05,No,454.58,PayPal,14,Fortnightly,Same Day,2.9
405-3640220-0073944,4/28/2022,Shipped,13715,Female,35,Kon Tum,Vietnam,No,Sports,Basketball,12,376.69,No,296.71,Venmo,3,Weekly,Same Day,3.8
406-8759190-9888301,4/28/2022,Shipped - Delivered to Buyer,14092,Female,65,Fresnillo,Mexico,No,Sports,Tennis Racket,-2,644.5,No,474.61,Credit Card,10,Fortnightly,Standard,4.4
171-4066647-3474762,4/28/2022,Shipped,17732,Female,68,Lugano,Switzerland,No,Electronics,Camera,2,344.11,No,463.8,Bank Transfer,26,Bi-Weekly,Same Day,3.1
404-8198091-0779563,4/28/2022,Shipped,17732,Female,57,Queenstown,South Africa,No,Toys,Doll,12,633.94,No,426.94,Debit Card,30,Bi-Weekly,Express,3.7
406-7984994-6069162,4/28/2022,Shipped - Returned to Seller,17732,Female,69,Highlands Ranch,United States,No,Clothing,Sweater,3,360.88,No,207.18,PayPal,32,Fortnightly,Standard,4.9
408-5366719-3457923,4/28/2022,Shipped - Delivered to Buyer,17732,Female,45,HÃ²a BÃ¬nh,Vietnam,No,Electronics,Headphones,3,634.47,No,483.25,PayPal,35,Monthly,Standard,3.8
403-7443886-3442752,4/28/2022,Shipped,17732,Female,35,Granada,Nicaragua,No,Books,Comics,6,430.16,No,418.85,Debit Card,26,Every 3 Months,Express,3.4
405-8743710-6986704,4/28/2022,Shipped - Delivered to Buyer,17732,Female,36,Kongolo,Congo (Kinshasa),No,Home & Kitchen,Knife Set,4,476.95,No,296.23,Credit Card,39,Monthly,Express,4.6
404-6685817-2384311,4/28/2022,Shipped - Returned to Seller,17732,Female,55,JÄzÄn,Saudi Arabia,No,Books,Comics,10,594.59,No,224.55,Credit Card,31,Monthly,Same Day,3.2
405-8887440-7610736,4/28/2022,Shipped - Delivered to Buyer,17732,Female,66,Davie,United States,No,Sports,Basketball,10,571.41,No,318.53,Credit Card,28,Annually,Standard,2.7
404-7596856-4814759,4/28/2022,Shipped - Delivered to Buyer,17732,Female,57,FocÅŸani,Romania,No,Clothing,Jacket,2,549.27,No,248.66,Debit Card,12,Bi-Weekly,Express,4.3
408-2575189-3635543,4/28/2022,Shipped,17732,Female,18,Linhares,Brazil,No,Toys,Doll,2,251.97,No,160.9,PayPal,46,Weekly,Express,3.8
408-1927059-6186704,4/28/2022,Shipped - Delivered to Buyer,17732,Female,31,Cottbus,Germany,No,Toys,Puzzle,6,498.43,No,278.41,PayPal,27,Every 3 Months,Standard,4.4
403-1520855-1621947,4/28/2022,Shipped,17732,Female,50,Koutiala,Mali,No,Books,Novel,8,561.04,No,90.78,Credit Card,4,Annually,Same Day,3.6
404-4293978-7097134,4/28/2022,Shipped - Delivered to Buyer,17732,Female,50,League City,United States,No,Electronics,Camera,1,231.89,No,357.67,Cash,14,Every 3 Months,Express,3.5
171-9292626-3220321,4/28/2022,Shipped,17732,Female,61,Prijedor,Bosnia And Herzegovina,No,Home & Kitchen,Vacuum Cleaner,2,593.9,No,284.55,Venmo,30,Quarterly,Same Day,4.2
402-6621113-0775551,4/28/2022,Shipped - Delivered to Buyer,17732,Female,52,Burbank,United States,No,Home & Kitchen,Blender,4,632.65,No,258.53,PayPal,6,Annually,Standard,4.7
405-7848968-5501909,4/28/2022,Shipped,17732,Female,38,San Mateo,United States,No,Clothing,T-Shirt,6,462.74,No,261.13,Venmo,43,Annually,Standard,4.8
405-3917810-0650746,4/28/2022,Shipped,17732,Female,67,Spring Hill,United States,No,Books,Biography,6,234.02,No,240.73,Debit Card,28,Weekly,Standard,3.2
407-3007368-4017139,4/28/2022,Shipped,17732,Female,42,Jena,Germany,No,Sports,Football,6,301.83,No,162.17,Bank Transfer,39,Monthly,Same Day,3.5
408-2627695-4547558,4/28/2022,Shipped,12855,Female,25,Gera,Germany,No,Home & Kitchen,Blender,6,618.08,No,96.25,PayPal,30,Bi-Weekly,Same Day,4.2
171-8820044-0821917,4/28/2022,Shipped,12855,Female,41,Torbat-e JÄm,Iran,No,Books,Notebook,12,485.27,No,201.74,Credit Card,5,Fortnightly,Standard,3.4
402-6409452-0419547,4/28/2022,Shipped,12855,Female,62,Nong Khai,Thailand,No,Clothing,Sweater,12,433.63,No,401.38,Credit Card,42,Every 3 Months,Express,4.7
406-0220139-9548366,4/28/2022,Shipped,17850,Female,19,Brindisi,Italy,No,Beauty,Perfume,6,457.48,No,120.62,Cash,20,Fortnightly,Same Day,3
406-2539901-3159553,4/28/2022,Shipped,17850,Female,63,Mmabatho,South Africa,No,Home & Kitchen,Cookware Set,6,645.72,No,55.73,Credit Card,35,Fortnightly,Standard,4
407-9865127-3950716,4/28/2022,Shipped - Delivered to Buyer,17850,Female,43,Zhezqazghan,Kazakhstan,No,Electronics,Smartphone,6,457.18,No,261.38,Credit Card,10,Bi-Weekly,Same Day,4.6
403-7096325-0826727,4/28/2022,Shipped - Delivered to Buyer,17850,Female,68,Tandil,Argentina,No,Electronics,Headphones,6,478.99,No,77.8,Credit Card,36,Quarterly,Same Day,4.9
171-9269114-9178764,4/28/2022,Shipped,17850,Female,24,San Antonio,Chile,No,Home & Kitchen,Knife Set,6,452.94,No,428.67,Debit Card,21,Fortnightly,Same Day,2.8
